Permalink,Name,Description,Meta Title,Meta Description,Width,Length,Height,Brand,Barcode,Categories,Images,Digital,Featured,Status,SKU,Weight,Stock,Stock Unlimited,Price,Custom Field 1 Label,Custom Field 1 Value,Custom Field 1 Type,Custom Field 2 Label,Custom Field 2 Value,Custom Field 2 Type,Custom Field 3 Label,Custom Field 3 Value,Custom Field 3 Type,Google Product Category
,Blusa vintage arlequín,"<p><b>Descripción:</b> Elegante blusa vintage en tono café con fino patrón de lineas verticales abotonada por la espalda. Su material es de poliester tipo gasa que le otorga una hermosa caída. Destaca su precioso cuello de estilo arlequín. </p><p><b>Talla estimada:</b> M</p><p><b>Talla etiqueta:</b> 10</p><p><b>Medidas:</b> ancho de hombros: 39 cm, contorno de busto: 98 cm, contorno de cintura: 90 cm, largo de mangas: 61 cm, largo total: 62 cm</p><p><b>Composición:</b> 100% poliéster</p>",,Elegante blusa vintage en tono café con fino patrón de lineas verticales abotonada por la espalda. Su material es de poliester tipo gasa que le otorga una hermosa caída. Destaca su precioso cuello de estilo arlequín.,10,10,10,,,"Productos,Productos / Blusas & Poleras","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-CFE-20210516-1958-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-CFE-20210516-1958-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-CFE-20210516-1958-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-CFE-20210516-1958-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-CFE-20210516-1958-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-CFE-20210516-1958-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-CFE-20210516-1958-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-CFE-20210516-1958-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-CFE-20210516-1958-9.jpg",NO,NO,available,BLU-CFE-20210516-1958,0.145,1,NO,16000,color,café,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Camisas y tops
,Blusa victoriana,"<p><b>Descripción:</b> Delicasa blusa vintage de estilo victoriano que impresiona de un fresco y delgado algodón. Tiene hermosos detalles como su cuello redondo, bordados tipo encaje y pequeños botones. </p><p><b>Talla estimada:</b> M</p><p><b>Medidas:</b> ancho de hombros: 36 cm, contorno de busto: 96 cm, contorno de cintura: 96 cm, largo de mangas: 60 cm, largo total: 62 cm</p>",,"Delicasa blusa vintage de estilo victoriano que impresiona de un fresco y delgado algodón. Tiene hermosos detalles como su cuello redondo, bordados tipo encaje y pequeños botones.",10,10,10,,,"Colecciones,Colecciones / Back to Basic,Productos,Productos / Blusas & Poleras","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-BLN-20210516-2004-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-BLN-20210516-2004-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-BLN-20210516-2004-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-BLN-20210516-2004-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-BLN-20210516-2004-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-BLN-20210516-2004-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-BLN-20210516-2004-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-BLN-20210516-2004-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-BLN-20210516-2004-9.jpg",NO,NO,available,BLU-BLN-20210516-2004,0.145,1,NO,25000,color,blanco,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Camisas y tops
,Blusa vintage mostaza,"<p><b>Descripción:</b> Blusa vintage de hermoso color mostaza. Tiene elegantes detalles como sus botones ocultos, un bordado frontal puños un poco aglobados. Pequeña mancha en manga izquierda.</p><p><b>Talla estimada:</b> M</p><p><b>Talla etiqueta:</b> 40/42</p><p><b>Medidas:</b> ancho de hombros: 40 cm, contorno de busto: 114 cm, contorno de cintura: 114 cm, largo de mangas: 61 cm, largo total: 64 cm</p><p><b>Composición:</b> 100% poliéster</p>",,"Blusa vintage de hermoso color mostaza. Tiene elegantes detalles como sus botones ocultos, un bordado frontal puños un poco aglobados. ",10,10,10,,,"Productos,Productos / Blusas & Poleras","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-AMR-20210516-2007-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-AMR-20210516-2007-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-AMR-20210516-2007-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-AMR-20210516-2007-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-AMR-20210516-2007-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-AMR-20210516-2007-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-AMR-20210516-2007-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-AMR-20210516-2007-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-AMR-20210516-2007-9.jpg",NO,NO,available,BLU-AMR-20210516-2007,0.145,1,NO,16000,color,amarillo,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Camisas y tops
,Blusa vintage menta,"<p><b>Descripción:</b> Blusa vintage manga corta de corte clásico de hermoso color menta y elegantes botones blanco marmolados. </p><p><b>Talla estimada:</b> XL</p><p><b>Talla etiqueta:</b> 46</p><p><b>Medidas:</b> ancho de hombros: 50 cm, contorno de busto: 124 cm, contorno de cintura: 116 cm, largo total: 54 cm</p><p><b>Composición:</b> 100% poliéster</p>",,Blusa vintage manga corta de corte clásico de hermoso color menta y elegantes botones blanco marmolados.,10,10,10,,,"Productos,Productos / Blusas & Poleras","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-VRD-20210516-2010-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-VRD-20210516-2010-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-VRD-20210516-2010-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-VRD-20210516-2010-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-VRD-20210516-2010-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-VRD-20210516-2010-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-VRD-20210516-2010-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-VRD-20210516-2010-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-VRD-20210516-2010-9.jpg",NO,NO,available,BLU-VRD-20210516-2010,0.145,1,NO,14000,color,verde,selection,talla,XL,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Camisas y tops
,Blusa básica navy,"<p><b>Descripción:</b> Blusa vintage básica infaltable en el armario. Es de color azul marino, manga corta y presenta una única tabla por el frente. </p><p><b>Talla estimada:</b> M</p><p><b>Talla etiqueta:</b> M</p><p><b>Medidas:</b> ancho de hombros: 44 cm, contorno de busto: 98 cm, contorno de cintura: 96 cm, largo total: 56 cm</p><p><b>Composición:</b> 100% poliéster</p>",,"Blusa vintage básica infaltable en el armario. Es de color azul marino, manga corta y presenta una única tabla por el frente.",10,10,10,,,"Colecciones,Colecciones / Back to Basic,Productos,Productos / Blusas & Poleras","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-NVY-20210516-2012-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-NVY-20210516-2012-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-NVY-20210516-2012-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-NVY-20210516-2012-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-NVY-20210516-2012-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-NVY-20210516-2012-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-NVY-20210516-2012-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-NVY-20210516-2012-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLU-NVY-20210516-2012-9.jpg",NO,NO,available,BLU-NVY-20210516-2012,0.145,1,NO,12000,color,navy,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Camisas y tops
,Chaqueta de lana casitas,"<p><b>Descripción:</b> Única y hermosa chaqueta de lana de origen austriaco con un paisaje de casitas pintadas a mano y botones de madera. Una joya vintage para atesorar. </p><p><b>Marca:</b> Arbep</p><p><b>Talla estimada:</b> L</p><p><b>Talla etiqueta:</b> 42</p><p><b>Medidas:</b> ancho de hombros: 47 cm, contorno de busto: 120 cm, contorno de cintura: 120 cm, largo de mangas: 67 cm, largo total: 75 cm</p><p><b>Composición:</b> 100% lana</p>",,Única y hermosa chaqueta de lana de origen austriaco con un paisaje de casitas pintadas a mano y botones de madera. Una joya vintage para atesorar.,10,10,10,Arbep,,"Colecciones,Colecciones / Joyas Vintage,Productos,Productos / Chaquetas & Blazers","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MRD-20210516-1944-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MRD-20210516-1944-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MRD-20210516-1944-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MRD-20210516-1944-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MRD-20210516-1944-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MRD-20210516-1944-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MRD-20210516-1944-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MRD-20210516-1944-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MRD-20210516-1944-9.jpg",NO,NO,available,BLZ-MRD-20210516-1944,0.895,1,NO,48000,color,morado,selection,talla,L,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Ropa de abrigo > Chaquetas y abrigos
,Blazer Toscana,"<p><b>Descripción:</b> Maravilloso blazer vintage de gobelino muestra un hermoso paisaje qe podría ser la Toscana italiana. Tiene bolsillos y se abotona. Una obra de arte andante. </p><p><b>Marca:</b> Erin London</p><p><b>Talla estimada:</b> M</p><p><b>Talla etiqueta:</b> M</p><p><b>Medidas:</b> ancho de hombros: 42 cm, contorno de busto: 112 cm, contorno de cintura: 108 cm, largo de mangas: 57 cm, largo total: 66 cm</p><p><b>Composición:</b> 100% poliéster</p>",,Maravilloso blazer vintage de gobelino muestra un hermoso paisaje qe podría ser la Toscana italiana. Tiene bolsillos y se abotona. Una obra de arte andante.,10,10,10,Erin London,,"Productos,Productos / Chaquetas & Blazers","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MLT-20210516-1949-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MLT-20210516-1949-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MLT-20210516-1949-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MLT-20210516-1949-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MLT-20210516-1949-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MLT-20210516-1949-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MLT-20210516-1949-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MLT-20210516-1949-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-MLT-20210516-1949-9.jpg",NO,NO,available,BLZ-MLT-20210516-1949,0.6,1,NO,25000,color,multicolor,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Ropa de abrigo > Chaquetas y abrigos
,Blazer perla negra,"<p><b>Descripción:</b> Hermoso y atemporal blazer de lana color marengo, hecho en Italia. Un básico de excelente calidad para invertir en tu clóset y disfrutarlo por muchos años. </p><p><b>Marca:</b> Perla Nera</p><p><b>Talla estimada:</b> M</p><p><b>Talla etiqueta:</b> 46</p><p><b>Medidas:</b> ancho de hombros: 46 cm, contorno de busto: 104 cm, contorno de cintura: 92 cm, largo de mangas: 56 cm, largo total: 67 cm</p><p><b>Composición:</b> 80% lana, 20% poliéster</p>",,"Hermoso y atemporal blazer de lana color marengo, hecho en Italia. Un básico de excelente calidad para invertir en tu clóset y disfrutarlo por muchos años.",10,10,10,Perla Nera,,"Colecciones,Colecciones / Back to Basic,Productos,Productos / Chaquetas & Blazers","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-NGR-20210813-1413-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-NGR-20210813-1413-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-NGR-20210813-1413-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-NGR-20210813-1413-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-NGR-20210813-1413-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-NGR-20210813-1413-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-NGR-20210813-1413-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-NGR-20210813-1413-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-NGR-20210813-1413-9.jpg",NO,NO,available,BLZ-NGR-20210813-1413,0.6,1,NO,22000,color,negro,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Ropa de abrigo > Chaquetas y abrigos
,Blazer Raquel,"<p><b>Descripción:</b> Distinguido blazer color concho de vino con solapa redonda tipo tuxedo. Presenta hermosos detalles de velvet negro en solapa, bolsillos y botones. Los bolsillos frontales son decorativos. Presenta un pequeño desgaste en hombro derecho.</p><p><b>Talla estimada:</b> M</p><p><b>Talla etiqueta:</b> 42</p><p><b>Medidas:</b> ancho de hombros: 43 cm, contorno de busto: 106 cm, contorno de cintura: 96 cm, largo de mangas: 60 cm, largo total: 66 cm</p><p><b>Composición:</b> 70% lana, 20% poliéster, 10% otras fibras</p><p><b>Composición del forro:</b> 100% poliéster</p>",,"Distinguido blazer color concho de vino con solapa redonda tipo tuxedo. Presenta hermosos detalles de velvet negro en solapa, bolsillos y botones. Los bolsillos frontales son decorativos.",10,10,10,,,"Productos,Productos / Chaquetas & Blazers","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-RJO-20210813-1417-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-RJO-20210813-1417-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-RJO-20210813-1417-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-RJO-20210813-1417-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-RJO-20210813-1417-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-RJO-20210813-1417-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-RJO-20210813-1417-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-RJO-20210813-1417-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/BLZ-RJO-20210813-1417-9.jpg",NO,NO,available,BLZ-RJO-20210813-1417,0.6,1,NO,24000,color,rojo,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Ropa de abrigo > Chaquetas y abrigos
,Cardigan nube,"<p><b>Descripción:</b> Delicado y suave cardigan de lana natural, con hermosos botones metálicos con diseño de escudo y dos bolsillos frontales. Tiene un fit relajado, de hombros caídos y tronco largo, ideal para esas tardes más heladas. </p><p><b>Marca:</b> Blue Seven</p><p><b>Talla estimada:</b> M</p><p><b>Talla etiqueta:</b> S</p><p><b>Medidas:</b> ancho de hombros: 56 cm, contorno de busto: 110 cm, contorno de cintura: 108 cm, largo de mangas: 55 cm, largo total: 88 cm</p><p><b>Composición:</b> 70% lana, 20% angora, 10% poliamida</p>",,"Delicado y suave cardigan de lana natural, con hermosos botones metálicos con diseño de escudo y dos bolsillos frontales. Tiene un fit relajado, de hombros caídos y tronco largo, ideal para esas tardes más heladas.",10,10,10,Blue Seven,,"Productos,Productos / Chalecos & Polerones","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-BLN-20210813-1401-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-BLN-20210813-1401-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-BLN-20210813-1401-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-BLN-20210813-1401-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-BLN-20210813-1401-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-BLN-20210813-1401-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-BLN-20210813-1401-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-BLN-20210813-1401-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-BLN-20210813-1401-9.jpg",NO,NO,available,CHL-BLN-20210813-1401,0.38,1,NO,25000,color,blanco,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Ropa de abrigo > Chalecos
,Chaleco de lana navy,"<p><b>Descripción:</b> Elegante y atemporal chaleco azul, de cuello redondo y pretina elasticada en puños y cintura. De tejido liviano, ideal para media temporada. Su estado es como nuevo, y aún conserva su etiqueta de origen. </p><p><b>Marca:</b> Fermo Posta</p><p><b>Talla estimada:</b> S</p><p><b>Medidas:</b> ancho de hombros: 48 cm, contorno de busto: 96 cm, contorno de cintura: 86 cm, largo de mangas: 52 cm, largo total: 61 cm</p><p><b>Composición:</b> 50% lana, 50% acrílico</p>",,"Elegante y atemporal chaleco azul, de cuello redondo y pretina elasticada en puños y cintura. De tejido liviano, ideal para media temporada. Su estado es como nuevo, y aún conserva su etiqueta de origen.",10,10,10,Fermo Posta,,"Colecciones,Colecciones / Back to Basic,Productos,Productos / Chalecos & Polerones","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NVY-20210813-1404-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NVY-20210813-1404-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NVY-20210813-1404-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NVY-20210813-1404-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NVY-20210813-1404-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NVY-20210813-1404-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NVY-20210813-1404-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NVY-20210813-1404-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NVY-20210813-1404-9.jpg",NO,NO,available,CHL-NVY-20210813-1404,0.38,1,NO,22000,color,navy,selection,talla,S,selection,condición,como nuevo,selection,Ropa y accesorios > Prendas de vestir > Ropa de abrigo > Chalecos
,Cardigan flores y perlas,"<p><b>Descripción:</b> Romántico cardigan negro con motivos florales, perlas bordadas y hermosos botones de un brillo nacarado. Su composición impresiona ser de algodón y ramio, ideal para una tarde fresca de primavera. Presenta un poco de pilling.</p><p><b>Talla estimada:</b> M</p><p><b>Medidas:</b> ancho de hombros: 59 cm, contorno de busto: 106 cm, contorno de cintura: 104 cm, largo de mangas: 50 cm, largo total: 72 cm</p>",,"Romántico cardigan negro con motivos florales, perlas bordadas y hermosos botones de un brillo nacarado. Su composición impresiona ser de algodón y ramio, ideal para una tarde fresca de primavera.",10,10,10,,,"Productos,Productos / Chalecos & Polerones","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NGR-20210813-1407-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NGR-20210813-1407-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NGR-20210813-1407-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NGR-20210813-1407-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NGR-20210813-1407-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NGR-20210813-1407-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NGR-20210813-1407-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NGR-20210813-1407-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/CHL-NGR-20210813-1407-9.jpg",NO,NO,available,CHL-NGR-20210813-1407,0.55,1,NO,16000,color,negro,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Ropa de abrigo > Chalecos
,Falda de lana cuadrillé,"<p><b>Descripción:</b> Preciosa falda vintage de lana tableda de estampado cuadrillé en tonos celestes y grises. La cintura es rígida y se abotona en el centro. </p><p><b>Talla estimada:</b> 40/M</p><p><b>Talla etiqueta:</b> 44</p><p><b>Medidas:</b> contorno de cintura: 74 cm, largo total: 64 cm</p><p><b>Composición:</b> 50% acrílico, 20% poliéster, 20% lana, 10% otras fibras</p>",,Preciosa falda vintage de lana tableda de estampado cuadrillé en tonos celestes y grises. La cintura es rígida y se abotona en el centro.,10,10,10,,,"Productos,Productos / Faldas & Shorts","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-CLT-20210516-1902-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-CLT-20210516-1902-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-CLT-20210516-1902-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-CLT-20210516-1902-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-CLT-20210516-1902-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-CLT-20210516-1902-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-CLT-20210516-1902-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-CLT-20210516-1902-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-CLT-20210516-1902-9.jpg",NO,NO,available,FLD-CLT-20210516-1902,0.35,1,NO,25000,color,celeste,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Faldas
